"No.","Time","Source","Destination","Protocol","Length","Info"
"11370","122.420949438","RealtekU_12:35:02","Broadcast","ARP","60","Who has 63.229.242.26? Tell 10.0.2.2"
"11371","122.422424187","233.160.88.206","192.168.1.107","TCP","174","7884  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11372","122.474205083","172.240.247.218","192.168.1.107","TCP","174","7885  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11373","122.475667186","RealtekU_12:35:02","Broadcast","ARP","60","Who has 172.240.247.218? Tell 10.0.2.2"
"11374","122.498749747","4.49.253.222","192.168.1.107","TCP","174","7886  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11375","122.499363226","RealtekU_12:35:02","Broadcast","ARP","60","Who has 4.49.253.222? Tell 10.0.2.2"
"11376","122.499479364","221.134.53.86","192.168.1.107","TCP","174","7887  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11377","122.499991456","RealtekU_12:35:02","Broadcast","ARP","60","Who has 221.134.53.86? Tell 10.0.2.2"
"11378","122.542043487","249.190.120.117","192.168.1.107","TCP","174","7888  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11379","122.542411650","207.50.238.148","192.168.1.107","TCP","174","7889  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11380","122.543009879","RealtekU_12:35:02","Broadcast","ARP","60","Who has 207.50.238.148? Tell 10.0.2.2"
"11381","122.543107700","144.70.71.72","192.168.1.107","TCP","174","7890  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11382","122.543397853","RealtekU_12:35:02","Broadcast","ARP","60","Who has 144.70.71.72? Tell 10.0.2.2"
"11383","122.543799456","117.248.166.214","192.168.1.107","TCP","174","7891  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11384","122.544090649","RealtekU_12:35:02","Broadcast","ARP","60","Who has 117.248.166.214? Tell 10.0.2.2"
"11385","122.613633417","147.249.124.208","192.168.1.107","TCP","174","7892  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11386","122.614262815","RealtekU_12:35:02","Broadcast","ARP","60","Who has 147.249.124.208? Tell 10.0.2.2"
"11387","122.629931189","238.30.249.40","192.168.1.107","TCP","174","7893  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11388","122.637306145","9.35.115.163","192.168.1.107","TCP","174","7894  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11389","122.637855636","RealtekU_12:35:02","Broadcast","ARP","60","Who has 9.35.115.163? Tell 10.0.2.2"
"11390","122.739994031","201.223.154.35","192.168.1.107","TCP","174","7895  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11391","122.740862299","RealtekU_12:35:02","Broadcast","ARP","60","Who has 201.223.154.35? Tell 10.0.2.2"
"11392","122.748479613","172.180.158.222","192.168.1.107","TCP","174","7896  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11393","122.748997262","RealtekU_12:35:02","Broadcast","ARP","60","Who has 172.180.158.222? Tell 10.0.2.2"
"11394","122.855097370","72.207.249.41","192.168.1.107","TCP","174","7897  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11395","122.855958743","RealtekU_12:35:02","Broadcast","ARP","60","Who has 72.207.249.41? Tell 10.0.2.2"
"11396","122.886918735","244.172.72.41","192.168.1.107","TCP","174","7898  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11397","122.915462418","241.73.149.247","192.168.1.107","TCP","174","7899  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11398","122.927796080","223.223.91.239","192.168.1.107","TCP","174","7900  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11399","122.928462798","RealtekU_12:35:02","Broadcast","ARP","60","Who has 223.223.91.239? Tell 10.0.2.2"
"11400","122.954282131","169.65.0.202","192.168.1.107","TCP","174","7901  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11401","122.954868414","RealtekU_12:35:02","Broadcast","ARP","60","Who has 169.65.0.202? Tell 10.0.2.2"
"11402","122.971760413","218.245.41.226","192.168.1.107","TCP","174","7902  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11403","122.972700188","RealtekU_12:35:02","Broadcast","ARP","60","Who has 218.245.41.226? Tell 10.0.2.2"
"11404","122.980945038","232.72.130.49","192.168.1.107","TCP","174","7903  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11405","122.981299843","190.180.238.221","192.168.1.107","TCP","174","7904  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11406","122.981845876","RealtekU_12:35:02","Broadcast","ARP","60","Who has 190.180.238.221? Tell 10.0.2.2"
"11407","122.981939984","248.172.158.160","192.168.1.107","TCP","174","7905  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11408","122.982281775","51.224.150.209","192.168.1.107","TCP","174","7906  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11409","122.982562602","RealtekU_12:35:02","Broadcast","ARP","60","Who has 51.224.150.209? Tell 10.0.2.2"
"11410","122.982975535","155.149.254.115","192.168.1.107","TCP","174","7907  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11411","122.983269229","RealtekU_12:35:02","Broadcast","ARP","60","Who has 155.149.254.115? Tell 10.0.2.2"
"11412","122.983636370","117.130.241.19","192.168.1.107","TCP","174","7908  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11413","122.983935153","RealtekU_12:35:02","Broadcast","ARP","60","Who has 117.130.241.19? Tell 10.0.2.2"
"11414","122.984447329","213.150.154.19","192.168.1.107","TCP","174","7909  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11415","122.984988128","RealtekU_12:35:02","Broadcast","ARP","60","Who has 213.150.154.19? Tell 10.0.2.2"
"11416","123.058090384","27.154.144.103","192.168.1.107","TCP","174","7910  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11417","123.058503724","RealtekU_12:35:02","Broadcast","ARP","60","Who has 27.154.144.103? Tell 10.0.2.2"
"11418","123.058918564","91.19.175.32","192.168.1.107","TCP","174","7911  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11419","123.059241122","RealtekU_12:35:02","Broadcast","ARP","60","Who has 91.19.175.32? Tell 10.0.2.2"
"11420","123.059699551","103.83.199.115","192.168.1.107","TCP","174","7912  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11421","123.060002405","RealtekU_12:35:02","Broadcast","ARP","60","Who has 103.83.199.115? Tell 10.0.2.2"
"11422","123.060466562","160.254.20.218","192.168.1.107","TCP","174","7913  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11423","123.061003700","RealtekU_12:35:02","Broadcast","ARP","60","Who has 160.254.20.218? Tell 10.0.2.2"
"11424","123.114250589","197.19.8.216","192.168.1.107","TCP","174","7914  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11425","123.114867657","RealtekU_12:35:02","Broadcast","ARP","60","Who has 197.19.8.216? Tell 10.0.2.2"
"11426","123.128666225","199.150.223.21","192.168.1.107","TCP","174","7915  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11427","123.129375612","RealtekU_12:35:02","Broadcast","ARP","60","Who has 199.150.223.21? Tell 10.0.2.2"
"11428","123.138001544","251.8.35.103","192.168.1.107","TCP","174","7916  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11429","123.138385262","20.88.154.117","192.168.1.107","TCP","174","7917  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11430","123.138863471","RealtekU_12:35:02","Broadcast","ARP","60","Who has 20.88.154.117? Tell 10.0.2.2"
"11431","123.178065786","202.175.15.74","192.168.1.107","TCP","174","7918  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11432","123.178442974","RealtekU_12:35:02","Broadcast","ARP","60","Who has 202.175.15.74? Tell 10.0.2.2"
"11433","123.178856084","21.124.113.8","192.168.1.107","TCP","174","7919  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11434","123.179553680","RealtekU_12:35:02","Broadcast","ARP","60","Who has 21.124.113.8? Tell 10.0.2.2"
"11435","123.179645976","50.149.154.117","192.168.1.107","TCP","174","7920  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11436","123.179982306","RealtekU_12:35:02","Broadcast","ARP","60","Who has 50.149.154.117? Tell 10.0.2.2"
"11437","123.180552230","82.45.230.129","192.168.1.107","TCP","174","7921  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11438","123.181008512","RealtekU_12:35:02","Broadcast","ARP","60","Who has 82.45.230.129? Tell 10.0.2.2"
"11439","123.256391209","21.86.115.182","192.168.1.107","TCP","174","7922  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11440","123.256886146","RealtekU_12:35:02","Broadcast","ARP","60","Who has 21.86.115.182? Tell 10.0.2.2"
"11441","123.257445954","243.242.129.243","192.168.1.107","TCP","174","7923  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11442","123.257789683","103.134.211.163","192.168.1.107","TCP","174","7924  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11443","123.258446313","RealtekU_12:35:02","Broadcast","ARP","60","Who has 103.134.211.163? Tell 10.0.2.2"
"11444","123.258542926","199.175.241.63","192.168.1.107","TCP","174","7925  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11445","123.258836176","RealtekU_12:35:02","Broadcast","ARP","60","Who has 199.175.241.63? Tell 10.0.2.2"
"11446","123.259222618","13.115.154.103","192.168.1.107","TCP","174","7926  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11447","123.259537826","RealtekU_12:35:02","Broadcast","ARP","60","Who has 13.115.154.103? Tell 10.0.2.2"
"11448","123.259925301","218.189.54.178","192.168.1.107","TCP","174","7927  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11449","123.260214841","RealtekU_12:35:02","Broadcast","ARP","60","Who has 218.189.54.178? Tell 10.0.2.2"
"11450","123.331474929","223.103.253.198","192.168.1.107","TCP","174","7928  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11451","123.333257136","RealtekU_12:35:02","Broadcast","ARP","60","Who has 223.103.253.198? Tell 10.0.2.2"
"11452","123.378708431","154.167.229.223","192.168.1.107","TCP","174","7929  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11453","123.380039318","RealtekU_12:35:02","Broadcast","ARP","60","Who has 154.167.229.223? Tell 10.0.2.2"
"11454","123.473920078","144.141.20.189","192.168.1.107","TCP","174","7930  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11455","123.475457059","RealtekU_12:35:02","Broadcast","ARP","60","Who has 144.141.20.189? Tell 10.0.2.2"
"11456","123.483487134","134.35.183.49","192.168.1.107","TCP","174","7931  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11457","123.485104006","RealtekU_12:35:02","Broadcast","ARP","60","Who has 134.35.183.49? Tell 10.0.2.2"
"11458","123.516159113","241.222.37.154","192.168.1.107","TCP","174","7932  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11459","123.566510159","154.157.57.254","192.168.1.107","TCP","174","7933  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11460","123.567095726","RealtekU_12:35:02","Broadcast","ARP","60","Who has 154.157.57.254? Tell 10.0.2.2"
"11461","123.616206216","223.91.9.169","192.168.1.107","TCP","174","7934  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11462","123.617146178","RealtekU_12:35:02","Broadcast","ARP","60","Who has 223.91.9.169? Tell 10.0.2.2"
"11463","123.660039121","254.247.109.139","192.168.1.107","TCP","174","7935  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11464","123.660511384","228.148.57.3","192.168.1.107","TCP","174","7936  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11465","123.661213523","176.84.37.154","192.168.1.107","TCP","174","7937  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11466","123.661873793","RealtekU_12:35:02","Broadcast","ARP","60","Who has 176.84.37.154? Tell 10.0.2.2"
"11467","123.661997630","192.41.20.27","192.168.1.107","TCP","174","7938  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11468","123.662776356","RealtekU_12:35:02","Broadcast","ARP","60","Who has 192.41.20.27? Tell 10.0.2.2"
"11469","123.662911083","213.224.150.73","192.168.1.107","TCP","174","7939  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11470","123.663302884","RealtekU_12:35:02","Broadcast","ARP","60","Who has 213.224.150.73? Tell 10.0.2.2"
"11471","123.663769897","122.91.150.224","192.168.1.107","TCP","174","7940  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11472","123.664052069","RealtekU_12:35:02","Broadcast","ARP","60","Who has 122.91.150.224? Tell 10.0.2.2"
"11473","123.664513854","160.214.147.3","192.168.1.107","TCP","174","7941  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11474","123.664984833","RealtekU_12:35:02","Broadcast","ARP","60","Who has 160.214.147.3? Tell 10.0.2.2"
"11475","123.761432255","190.251.33.19","192.168.1.107","TCP","174","7942  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11476","123.762048076","RealtekU_12:35:02","Broadcast","ARP","60","Who has 190.251.33.19? Tell 10.0.2.2"
"11477","123.762154576","82.190.158.232","192.168.1.107","TCP","174","7943  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11478","123.762439437","RealtekU_12:35:02","Broadcast","ARP","60","Who has 82.190.158.232? Tell 10.0.2.2"
"11479","123.762841693","50.238.32.109","192.168.1.107","TCP","174","7944  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11480","123.763133124","RealtekU_12:35:02","Broadcast","ARP","60","Who has 50.238.32.109? Tell 10.0.2.2"
"11481","123.783112106","84.223.2.254","192.168.1.107","TCP","174","7945  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11482","123.784019883","RealtekU_12:35:02","Broadcast","ARP","60","Who has 84.223.2.254? Tell 10.0.2.2"
"11483","123.784186618","244.130.218.182","192.168.1.107","TCP","174","7946  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11484","123.798832109","158.251.103.103","192.168.1.107","TCP","174","7947  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11485","123.799520514","RealtekU_12:35:02","Broadcast","ARP","60","Who has 158.251.103.103? Tell 10.0.2.2"
"11486","123.799706936","217.118.224.254","192.168.1.107","TCP","174","7948  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11487","123.800345504","RealtekU_12:35:02","Broadcast","ARP","60","Who has 217.118.224.254? Tell 10.0.2.2"
"11488","123.800457572","49.178.201.144","192.168.1.107","TCP","174","7949  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11489","123.800946990","RealtekU_12:35:02","Broadcast","ARP","60","Who has 49.178.201.144? Tell 10.0.2.2"
"11490","123.842103854","62.199.117.243","192.168.1.107","TCP","174","7950  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11491","123.842874205","RealtekU_12:35:02","Broadcast","ARP","60","Who has 62.199.117.243? Tell 10.0.2.2"
"11492","123.842971582","74.154.26.249","192.168.1.107","TCP","174","7951  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11493","123.843640382","RealtekU_12:35:02","Broadcast","ARP","60","Who has 74.154.26.249? Tell 10.0.2.2"
"11494","123.843737424","201.4.167.49","192.168.1.107","TCP","174","7952  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11495","123.844034912","RealtekU_12:35:02","Broadcast","ARP","60","Who has 201.4.167.49? Tell 10.0.2.2"
"11496","123.869783441","72.117.2.216","192.168.1.107","TCP","174","7953  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11497","123.870527280","RealtekU_12:35:02","Broadcast","ARP","60","Who has 72.117.2.216? Tell 10.0.2.2"
"11498","123.870663015","172.8.8.109","192.168.1.107","TCP","174","7954  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11499","123.871296092","RealtekU_12:35:02","Broadcast","ARP","60","Who has 172.8.8.109? Tell 10.0.2.2"
"11500","123.871392681","57.241.134.209","192.168.1.107","TCP","174","7955  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11501","123.871687309","RealtekU_12:35:02","Broadcast","ARP","60","Who has 57.241.134.209? Tell 10.0.2.2"
"11502","123.872065064","49.155.53.198","192.168.1.107","TCP","174","7956  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11503","123.872343393","RealtekU_12:35:02","Broadcast","ARP","60","Who has 49.155.53.198? Tell 10.0.2.2"
"11504","123.920167983","160.112.172.71","192.168.1.107","TCP","174","7957  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11505","123.920997313","RealtekU_12:35:02","Broadcast","ARP","60","Who has 160.112.172.71? Tell 10.0.2.2"
"11506","123.929522344","20.115.211.206","192.168.1.107","TCP","174","7958  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11507","123.930114672","RealtekU_12:35:02","Broadcast","ARP","60","Who has 20.115.211.206? Tell 10.0.2.2"
"11508","123.930254775","19.166.117.76","192.168.1.107","TCP","174","7959  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11509","123.930767895","RealtekU_12:35:02","Broadcast","ARP","60","Who has 19.166.117.76? Tell 10.0.2.2"
"11510","123.930864739","183.19.165.172","192.168.1.107","TCP","174","7960  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11511","123.931151063","RealtekU_12:35:02","Broadcast","ARP","60","Who has 183.19.165.172? Tell 10.0.2.2"
"11512","123.931545622","172.238.224.254","192.168.1.107","TCP","174","7961  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
"11513","123.932225730","RealtekU_12:35:02","Broadcast","ARP","60","Who has 172.238.224.254? Tell 10.0.2.2"
"11514","123.932369540","180.157.182.9","192.168.1.107","TCP","174","7962  >  80 [<None>] Seq=1 Win=512 Len=120 [TCP segment of a reassembled PDU]"
